person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Geta Gheorghiu,getagheorghiu,getagheorghiu@kappa.ro,5620814229368,2007-01-22,"Intrarea Safta Aanei, Lumina, 709140",0253 014 812,bd:17:64:34:11:98,165.69.24.4,RO17TGXV6442735932952375,2025-06-25 06:40:14,33835,158,55,1814919,2fc09369-3789-43aa-87ba-842600aa06df
Veniamin Barbu,veniaminbarbu,veniaminbarbu@post.ro,1680431325357,1952-10-20,"Drumul Cristea Nr. 513 Bl. 55  Sc. 52 Ap. 503, Santana, 215090",0257 637 575,cd:e1:f0:75:0b:0b,111.120.197.46,RO36FZHA2672032670758523,2025-06-25 06:40:14,1658,944,407,653736,740f3716-f7c4-437d-a8dd-0b4ad5fb8781
Lucia Voinea,luciavoinea,luciavoinea@gmail.com,4620303304467,1929-11-12,"Bulevardul Suciu Nr. 652, Gaesti, 469170",0238 683 423,1b:1e:c6:5a:69:b5,116.13.35.165,RO30BCOJ7366057523305033,2025-06-25 06:40:14,29826,668,335,690203,9dda8088-9e14-4f19-891d-601960d94c6f
Lorena Aanei,lorenaaanei,lorenaaanei@141.ro,3021027120520,2012-05-12,"Soseaua Sorana Mocanu, Salonta, 603132",0249 970 404,2c:6f:bd:ce:2f:27,166.142.143.69,RO28BABE5065114333416873,2025-06-25 06:40:14,2612,196,17,1633255,d3409070-9b8b-4d5a-9119-aa067ca5ff26
Jenel Barbu,jenelbarbu,jenelbarbu@gmail.com,4081226449821,1931-09-05,"Bulevardul Stancu Nr. 458 Bl. 23  Sc. 40 Ap. 374, Eforie Nord, 976950",0255 785 004,a4:ec:10:7d:da:d7,190.242.159.6,RO80PYEL2679076765863211,2025-06-25 06:40:14,34792,316,271,1197376,da1cbb57-b68f-4fc4-b874-aecb535e7054
Lidia Toma,lidiatoma,lidiatoma@email.ro,4901214021807,2023-01-17,"Bulevardul Eusebiu Dochioiu Nr. 86, Agnita, 580036",0739 376 605,94:63:f7:d7:06:19,162.249.4.209,RO33IRVQ2846590660997457,2025-06-25 06:40:14,2112,816,230,852355,a1f9abd3-d25b-43ca-812b-59190dff810e
Petruța Nemeș,petruțanemeș,petruțanemeș@acasa.ro,2311115329085,1938-08-16,"Intrarea Carolina Diaconu Nr. 55, Cernavoda, 991828",0248 611 016,da:3b:8b:05:07:43,188.191.182.7,RO80HFVU1449016913362872,2025-06-25 06:40:14,16779,750,542,1002526,756707d7-7be7-4f47-b943-82fa24ebfa38
Narcisa Tudor,narcisatudor,narcisatudor@141.ro,4951007179673,1942-11-28,"Bulevardul Eftimie Nr. 33 Bl. 56  Sc. 44 Ap. 123, Domnesti, 320053",0723 104 973,01:ce:9a:3f:43:aa,155.182.182.129,RO82HGEA0131981372484217,2025-06-25 06:40:14,4443,812,745,1615585,7420155f-0704-42d4-b95c-65ba9c544e39
Claudia Eftimie,claudiaeftimie,claudiaeftimie@kappa.ro,8011207281501,1962-05-03,"Drumul Nemeș Nr. 63 Bl. 23  Sc. 76 Ap. 296, Medgidia, 658489",0233 453 408,b5:13:eb:aa:3e:46,183.128.133.185,RO16GYHK2258303172854829,2025-06-25 06:40:14,2629,495,323,454384,d5a6bc09-c22a-4381-9ce7-e220152a10a2
Cornel Dumitrescu,corneldumitrescu,corneldumitrescu@post.ro,7351230516543,1985-08-30,"Bulevardul Cristea Nr. 55 Bl. 78  Sc. 90 Ap. 121, Valea Mare (Babeni), 651766",0754 335 103,d0:a6:ec:d8:1d:70,119.69.146.57,RO43QHWB1601492540945153,2025-06-25 06:40:14,31397,771,750,640895,e9b863ed-31c0-4c03-af96-de5906480761
Bartolomeu Suciu,bartolomeusuciu,bartolomeusuciu@kappa.ro,3761017458186,1984-05-26,"Aleea Dinu Nr. 315 Bl. 62  Sc. 56 Ap. 687, Slobozia, 357670",0728 721 755,82:f8:ab:7e:9b:de,67.191.222.5,RO11UFEV8739483580377876,2025-06-25 06:40:14,25360,199,794,1031076,56544127-4500-41a6-8ebb-6e7561cf6311
Nichifor Nemeș,nichifornemeș,nichifornemeș@kappa.ro,7551021514534,1972-05-31,"Bulevardul Ardelean Nr. 41, Boldesti-Scaeni, 786019",0771 780 837,e8:5e:09:43:e3:09,17.110.82.121,RO78WMOH2864517439004255,2025-06-25 06:40:14,14975,548,534,621065,03009c5e-a8ce-482d-8748-f66263e5936b
Antim Dumitrescu,antimdumitrescu,antimdumitrescu@post.ro,8670912228520,1976-12-27,"Drumul Gențiana Nistor Nr. 664 Bl. 61  Sc. 98 Ap. 573, Calafat, 634341",0735 390 802,11:3c:6b:e7:ce:82,82.115.69.204,RO25YIFM6210720703285168,2025-06-25 06:40:14,19388,505,307,190375,65ca54f1-9837-46a7-aad2-69aa0f0f6db2
Adriana Pușcașu,adrianapușcașu,adrianapușcașu@gmail.com,7550808512713,2004-03-19,"Soseaua Anamaria Diaconescu, Prejmer, 240019",0760 025 280,90:63:41:c7:4f:d8,92.29.152.147,RO39IOVZ0697562363778975,2025-06-25 06:40:14,35199,710,10,272930,d0c55ea5-d85a-44d1-98d2-b5f6b0e62433
Haralambie Nistor,haralambienistor,haralambienistor@141.ro,2721205456192,2008-06-21,"Strada Ababei Nr. 482 Bl. 41  Sc. 69 Ap. 442, Pucioasa, 354357",0737 181 434,ec:65:c9:6c:c9:14,137.35.243.192,RO22LAPR5235955416767030,2025-06-25 06:40:14,21252,942,538,279602,719a542e-149c-4aef-a4ee-4e32f703a33e
Ștefania Stan,ștefaniastan,ștefaniastan@post.ro,4530102214779,2005-05-12,"Strada Safta Gheorghiu Nr. 724 Bl. 52  Sc. 76 Ap. 927, Botosani, 674301",0760 080 494,d7:a5:12:09:00:5f,186.119.146.135,RO49CFEM3300449669820399,2025-06-25 06:40:14,3672,313,310,1204859,cec61712-6160-4153-a2b2-223f6787539a
Titus Marin,titusmarin,titusmarin@email.ro,1530105411468,1954-12-01,"Strada Anișoara Nemeș Nr. 74, Vladimirescu, 221226",0237 183 635,c6:22:fc:d2:61:4f,67.112.141.246,RO12XIWQ2160656172660498,2025-06-25 06:40:14,24837,872,38,359196,8d10a499-4eb2-4d25-948b-3e6a853f0102
Mălina Albu,mălinaalbu,mălinaalbu@141.ro,5370829041951,1974-07-31,"Strada Sabin Dobre Nr. 291 Bl. 32  Sc. 68 Ap. 346, Tunari, 658241",0242 684 948,9b:48:23:d6:e9:09,103.8.60.95,RO33ZWQV9816933541722594,2025-06-25 06:40:14,20359,914,199,394826,54ad41d5-3fa2-4816-a0d5-61d772ab456f
Ștefan Florea,ștefanflorea,ștefanflorea@gmail.com,5001112315283,1936-01-07,"Strada Theodor Voinea Nr. 55 Bl. 64  Sc. 66 Ap. 527, Gugesti, 179736",0239 420 443,c2:df:ac:d7:a2:0f,74.86.26.59,RO30SNPU3989205400535648,2025-06-25 06:40:14,11950,718,394,160275,7aa38685-9fcf-4ad4-9095-a68b49210aee
Loredana Mazilescu,loredanamazilescu,loredanamazilescu@post.ro,5060214282388,1977-01-15,"Strada Ionescu, Bailesti, 348411",0759 914 469,78:a0:ea:3b:97:4b,62.216.18.142,RO06TPME6037110386034953,2025-06-25 06:40:14,29097,416,383,89348,37ead3b4-61cd-47ec-860b-35ddfefc6cc0
Vasilică Stănescu,vasilicăstănescu,vasilicăstănescu@zzup.ro,1840223231881,1952-04-02,"Bulevardul Oprea Nr. 201 Bl. 77  Sc. 14 Ap. 398, Prejmer, 114170",0735 366 928,fd:16:dc:b0:9b:66,27.158.220.86,RO70GMIO2168212922604090,2025-06-25 06:40:14,15481,678,459,1776712,ccc02463-84e6-4de8-a4e8-2d0135364a3c
Florica Stănescu,floricastănescu,floricastănescu@kappa.ro,5770811185254,1967-05-26,"Soseaua Popa Nr. 542 Bl. 70  Sc. 44 Ap. 260, Sannicolau Mare, 564773",0234 493 454,31:c5:1a:c6:a2:8f,170.80.205.37,RO17XMBU8586939644273451,2025-06-25 06:40:14,6222,650,458,319599,68bef366-5b44-497f-815d-3d9363475da5
Marta Diaconescu,martadiaconescu,martadiaconescu@kappa.ro,6430429195061,2015-11-21,"Intrarea Romanița Dobre Nr. 549, Calarasi, 811788",0250 414 876,3b:15:d3:62:3f:28,167.43.124.197,RO74SAKB9197312649606943,2025-06-25 06:40:14,15297,302,414,812942,da102b34-8dc0-446b-b459-9f091099b16f
Olga Dinu,olgadinu,olgadinu@email.ro,3200230287926,1965-06-05,"Aleea Mazilescu Nr. 46 Bl. 98  Sc. 77 Ap. 781, Vlahita, 832041",0761 314 926,84:54:55:b4:41:6d,179.8.140.62,RO34ALGY4167206160825465,2025-06-25 06:40:14,31854,847,516,1109920,0fd10dce-702a-4412-ad89-3c694aa46a15
Lucia Popescu,luciapopescu,luciapopescu@kappa.ro,4170322437361,1943-05-07,"Drumul Oprea Nr. 458 Bl. 28  Sc. 97 Ap. 939, Pipera (Voluntari), 948332",0771 716 597,24:9c:5f:df:e7:02,178.227.217.161,RO64ZFDX0871820141252480,2025-06-25 06:40:14,22918,22,55,1480632,5dceef62-f755-4ac2-ac30-5a7dc9c27e66
Maricica Gheorghiu,maricicagheorghiu,maricicagheorghiu@post.ro,5141029393261,1981-12-20,"Drumul Dochioiu Nr. 37 Bl. 68  Sc. 47 Ap. 421, Moldova Veche, 629758",0769 492 356,dc:1b:06:9c:34:07,184.215.41.176,RO81BZIF1583111992878278,2025-06-25 06:40:14,28059,191,459,80046,1c599a1b-7ad1-4d2c-a8e5-a376172ee7c7
Rica Stancu,ricastancu,ricastancu@zzup.ro,2600624405994,2024-02-02,"Aleea Leana Ioniță Nr. 448, Cudalbi, 467044",0253 596 088,93:1a:6b:c7:68:25,90.242.165.101,RO07ZPWT0928250243280047,2025-06-25 06:40:14,29895,544,55,562778,6588f5ae-0279-45d8-ba89-60d51ba7a003
Georgel Georgescu,georgelgeorgescu,georgelgeorgescu@email.ro,5500430291236,1937-10-09,"Intrarea Eliza Stancu, Codlea, 544918",0759 200 267,d1:a9:e9:5f:46:fa,177.126.233.74,RO41WZHO9202803366037729,2025-06-25 06:40:14,11992,22,83,1776030,fc1de7c1-bd56-4f12-9683-e43fc45d8a45
Eusebiu Nemeș,eusebiunemeș,eusebiunemeș@email.ro,4430422166729,2010-10-03,"Intrarea Voinea Nr. 198, Fetesti-Gara, 499913",0738 787 173,90:a0:5d:a2:9f:cf,158.64.139.187,RO86XKAL0048720152408292,2025-06-25 06:40:14,23511,688,697,1722595,18fa6aa5-15fc-460b-8993-3206dda25266
Brăduț Georgescu,brăduțgeorgescu,brăduțgeorgescu@email.ro,7720514124267,1930-11-10,"Bulevardul Mariana Stancu Nr. 62 Bl. 41  Sc. 35 Ap. 453, Busteni, 619696",0733 751 921,85:88:99:ac:ea:b2,116.58.68.219,RO81PSVF4346058728911604,2025-06-25 06:40:14,3599,357,66,1921683,f7e714a0-065f-4d92-a69b-9645d7ddde89
Lucian Suciu,luciansuciu,luciansuciu@141.ro,1731015334688,1911-12-12,"Strada Popa Nr. 881 Bl. 20  Sc. 49 Ap. 286, Buhusi, 232080",0729 023 470,4c:c4:b1:d8:01:8a,88.98.44.188,RO25ZJSN7357194938465408,2025-06-25 06:40:14,19383,234,545,606951,df3ae5c8-1117-46ac-942e-c300bd626120
Stelian Pușcașu,stelianpușcașu,stelianpușcașu@zzup.ro,7871219420061,1951-07-24,"Drumul Nemeș, Ovidiu, 483977",0249 026 353,9b:f2:5f:5d:4a:dd,11.19.195.77,RO36AKPN1373689118333069,2025-06-25 06:40:14,5363,447,18,823316,3ad9819e-832c-4120-acf8-a74f44daf009
Fabian Popa,fabianpopa,fabianpopa@email.ro,6400219093371,2020-05-03,"Aleea Mirona Dumitrescu Nr. 824, Dragasani, 207501",0236 454 872,47:cc:07:d0:10:78,112.132.18.19,RO52LRJY1344695809183680,2025-06-25 06:40:14,1764,479,85,819146,6035e436-f20c-49d2-ba77-1f0b8c78b058
Aura Nistor,auranistor,auranistor@gmail.com,8620221409080,2003-06-19,"Drumul Mocanu, Bals, 227921",0233 659 219,77:d9:2f:7c:58:d4,197.213.196.96,RO51KLJE0105481085389217,2025-06-25 06:40:14,6062,397,45,712302,ee30cf6b-7e02-4dbd-a330-5d423129b5d2
Stana Nemeș,stananemeș,stananemeș@email.ro,8570101378835,1943-10-13,"Intrarea Nistor Nr. 110, Ocna Mures, 633867",0760 835 639,ff:de:90:71:7b:91,81.95.115.58,RO68WJPH2499783418004929,2025-06-25 06:40:14,27300,68,312,756086,905dfbc1-e031-4d74-86c4-3cc35bca887f
Gențiana Diaconescu,gențianadiaconescu,gențianadiaconescu@acasa.ro,4080122314503,1925-03-03,"Soseaua Ardelean Nr. 41 Bl. 74  Sc. 50 Ap. 772, Valea Mare (Negresti), 332586",0750 860 613,63:a7:82:dc:fb:21,4.184.127.117,RO79ETVY8600235284448630,2025-06-25 06:40:14,24684,223,648,318572,7931950f-ac9b-4b54-a5dd-95f04bffc62d
Brăduț Stan,brăduțstan,brăduțstan@zzup.ro,5291124035070,1938-10-03,"Soseaua Laurian Popescu Nr. 582 Bl. 43  Sc. 16 Ap. 491, Slobozia, 875856",021 483 5281,a6:be:8d:bf:22:0a,190.202.134.198,RO02BEKA1738341397199659,2025-06-25 06:40:14,12560,635,717,1442217,3e0e6feb-581a-44dc-9f1e-8a04a7d70d66
Gherghina Dobre,gherghinadobre,gherghinadobre@kappa.ro,7031224187708,1991-10-16,"Soseaua Ardelean Nr. 291 Bl. 21  Sc. 61 Ap. 690, Titu, 521839",0747 647 835,ed:db:32:38:88:2e,118.30.242.131,RO49TTQD8662072444550514,2025-06-25 06:40:14,24739,847,175,1280550,b295a538-9138-42ab-a992-d35f57dea419
Silvia Tomescu,silviatomescu,silviatomescu@email.ro,1680812138576,2024-03-10,"Drumul Pompiliu Gheorghiu Nr. 85 Bl. 72  Sc. 58 Ap. 650, Glina, 646426",0252 249 708,45:16:66:fd:6b:09,223.220.252.230,RO64QHES4996591623906445,2025-06-25 06:40:14,21358,601,669,1404802,313ab824-32cc-460d-a02d-77c3745c71f0
Lelia Pușcașu,leliapușcașu,leliapușcașu@kappa.ro,3050530173213,1982-09-20,"Strada Pușcașu, Bacau, 355185",0743 802 417,3b:5e:f2:44:71:66,94.27.42.34,RO32EVEX3278050530970987,2025-06-25 06:40:14,8291,182,139,56975,72e7eb8a-7e06-4721-813a-38aa3d7fa430
Savina Nistor,savinanistor,savinanistor@kappa.ro,6330101369267,1926-04-12,"Soseaua Cătălina Dobre, Cumpana, 489710",0241 709 210,cf:3f:ca:1f:df:df,53.93.77.184,RO24WVHT5508764233748912,2025-06-25 06:40:14,8789,473,312,1325770,710421b6-ec2c-4a64-b0e9-bd4fe1174e5a
Delia Oprea,deliaoprea,deliaoprea@zzup.ro,3230427285397,2015-09-19,"Soseaua Florea, Diosig, 988694",0764 041 229,dc:4f:15:4d:3f:a7,80.206.92.251,RO10NNDV1190075247527045,2025-06-25 06:40:14,7167,154,48,442168,c34b6a86-0f50-4891-9e19-15d1948e1445
Vicenția Niță,vicențianiță,vicențianiță@acasa.ro,5700424431352,1926-07-11,"Drumul Nistor Nr. 62, Cluj-Napoca, 612397",0268 693 542,e1:d8:12:d3:1e:f2,152.196.139.3,RO43QRGD3211522178640789,2025-06-25 06:40:14,12298,977,443,1650089,a30f43bb-27a3-4c17-a832-9e8d3f43953f
Tatiana Niță,tatiananiță,tatiananiță@zzup.ro,1260724420397,1911-11-24,"Drumul Ghiță Ionescu, Dancu, 375807",0266 511 221,14:8c:f2:86:41:41,82.54.169.31,RO42TIQB4501253387587580,2025-06-25 06:40:14,35557,409,574,876976,f8c9c9da-8eb7-4c79-987c-39bd1e1b5a28
Timea Diaconescu,timeadiaconescu,timeadiaconescu@141.ro,7630524311359,1957-10-27,"Intrarea Dinu Nr. 94 Bl. 65  Sc. 53 Ap. 607, Gura Humorului, 712027",0731 148 550,32:a6:99:b9:45:f2,109.115.138.100,RO50IBTU4631038949032220,2025-06-25 06:40:14,21903,723,736,1831204,20a5cd48-fae7-4048-b3ee-c8b28cb685f3
Cătălin Pușcașu,cătălinpușcașu,cătălinpușcașu@zzup.ro,4521021067736,2008-02-28,"Soseaua Preda, Giurgiu, 527591",0780 300 347,4c:53:d8:f9:51:00,95.13.111.44,RO83LKKM5465153164219527,2025-06-25 06:40:14,17375,724,254,1318637,0ca0ef90-b11a-4f90-a6ec-471f7d5bc9bb
Roxelana Mocanu,roxelanamocanu,roxelanamocanu@gmail.com,6010209135568,1979-12-16,"Drumul Gheorghiu Nr. 472 Bl. 25  Sc. 66 Ap. 747, Ramnicu Valcea, 597204",0788 480 611,3d:e1:7e:d2:7b:58,92.155.127.15,RO51QPRD8264570198410889,2025-06-25 06:40:14,956,964,576,1349320,205e6d93-269d-4ae5-832b-1960d2cad804
Eftimia Marin,eftimiamarin,eftimiamarin@acasa.ro,5220603218456,1959-09-13,"Strada Ioniță Nr. 819, Mioveni, 805263",0752 507 962,b1:48:0f:c9:0e:d5,103.253.165.215,RO32RFFW0936439310376718,2025-06-25 06:40:14,6775,500,368,1180046,8fcaea64-79fb-4043-8e04-cbcc09258b2a
Zaharia Nistor,zaharianistor,zaharianistor@post.ro,6821030117940,1944-03-22,"Aleea Panait Dobre Nr. 45, Rasinari, 700981",021 095 4903,d6:5b:73:09:d7:30,113.150.126.115,RO24SLPR4496935242420926,2025-06-25 06:40:14,14620,423,547,1966493,4008ca53-391b-4846-9a77-efe0db7388a3
Ciprian Preda,ciprianpreda,ciprianpreda@gmail.com,4041112335246,1918-03-27,"Aleea Zaharia Ardelean Nr. 94 Bl. 50  Sc. 33 Ap. 452, Salonta, 175773",0739 570 328,59:eb:ae:4c:25:2e,157.56.67.160,RO69OVWB2016487633478690,2025-06-25 06:40:14,587,483,237,1383985,efa33b10-376f-4955-a06a-37d0110f5c66
Milena Ardelean,milenaardelean,milenaardelean@141.ro,8860207127804,2021-08-11,"Bulevardul Oprea Nr. 77, Peretu, 647108",0250 433 827,7a:50:50:af:86:32,102.229.217.115,RO14UMLK3277536005164255,2025-06-25 06:40:14,1715,768,11,1377197,f278ac47-e272-4891-8a51-906818a0ab91
Lică Ionescu,licăionescu,licăionescu@141.ro,8151022035879,1939-04-28,"Strada Voinea Nr. 24, Toplita, 783227",0742 087 356,18:6a:96:c1:d0:85,142.37.156.201,RO45FWZY3579118682553438,2025-06-25 06:40:14,12829,521,267,1366007,aac55ce4-1575-4cd4-ad88-c72a0390e076
Traian Stoica,traianstoica,traianstoica@kappa.ro,7890406354719,1962-06-24,"Intrarea Gheorghiu Nr. 51 Bl. 33  Sc. 16 Ap. 479, Vlahita, 538008",0729 374 360,d8:67:af:68:4a:f3,188.59.38.56,RO46JPPR8207079259675420,2025-06-25 06:40:14,35902,520,18,1766705,6fcf4db9-2879-45a6-bcf1-fa977a0fe3a4
Cezara Ioniță,cezaraioniță,cezaraioniță@acasa.ro,6351231255740,1940-11-19,"Drumul Dobre Nr. 674, Jimbolia, 959636",0766 172 314,ec:96:5c:c7:d9:bc,198.178.30.195,RO77SRXY1468790910927513,2025-06-25 06:40:14,11726,153,434,657313,a3167ad7-5b8d-4040-8c45-b058c2275515
Alina Preda,alinapreda,alinapreda@kappa.ro,8400709137093,1951-05-19,"Soseaua Dinu Nr. 341, Timisoara, 573355",0253 317 058,0a:7d:1e:b0:a3:e9,170.9.63.16,RO60CJTJ8317534718101589,2025-06-25 06:40:14,26320,869,263,1079831,45e1fcb9-5018-4f5f-9172-2bdb0343bd15
Mina Georgescu,minageorgescu,minageorgescu@email.ro,7790322178447,2020-02-09,"Bulevardul Nicolaie Aanei Nr. 53, Sovata, 645085",0241 406 404,6d:b8:74:43:9d:60,151.2.117.229,RO39XYOS0492142240346610,2025-06-25 06:40:14,4186,43,748,1642536,160e7865-c1b5-4eb4-b472-e9f9f31867d4
Zeno Tomescu,zenotomescu,zenotomescu@gmail.com,3190319125435,1971-12-02,"Aleea Dumitrescu Nr. 468, Gilau, 784696",0752 761 231,09:a7:11:08:2c:da,155.114.165.245,RO85OBTR7321361198015449,2025-06-25 06:40:14,8386,433,22,1070602,c6628f3d-abc4-42fa-b5d8-5f7084029425
Sonia Albu,soniaalbu,soniaalbu@post.ro,8100528342211,1928-07-23,"Aleea Sonia Aanei, Sangeorz-Bai, 204382",0233 936 365,2b:51:b5:e4:fa:8e,209.89.117.205,RO72KMIK1399921524988871,2025-06-25 06:40:14,22402,147,537,1062721,0c20b5e3-0f60-4ac6-93b3-85f2eb0343bd
Pavel Ardelean,pavelardelean,pavelardelean@email.ro,5530618172397,2017-08-05,"Intrarea Gheorghiu, Floresti, 538463",0765 711 272,28:2a:19:33:b4:51,184.187.27.98,RO73UBSN0717032401243311,2025-06-25 06:40:14,27991,413,322,850646,732f2057-da34-46a4-8f47-0d5a24b24f6f
Julieta Barbu,julietabarbu,julietabarbu@email.ro,4530531083267,1938-05-23,"Bulevardul Mazilescu Nr. 54 Bl. 58  Sc. 28 Ap. 948, Satu Mare, 592368",0786 360 584,d7:c3:d2:24:0c:7f,119.145.240.233,RO23WACH8625477551965283,2025-06-25 06:40:14,22330,43,438,867503,a6519fa4-f32b-4dea-8ab3-d6e9017e32ed
Stela Georgescu,stelageorgescu,stelageorgescu@zzup.ro,5590322401715,1942-04-16,"Intrarea Popescu Nr. 104, Sibiu, 664219",0750 368 313,ef:5d:75:92:7d:ca,194.155.1.94,RO38RZZY9786858482010020,2025-06-25 06:40:14,10390,220,526,1154215,c4ca0d6d-21e8-4aab-90f3-82c442579d16
Lorelei Pușcașu,loreleipușcașu,loreleipușcașu@141.ro,5890217087269,1989-07-04,"Strada Dinu, Otopeni, 702215",0256 023 723,07:ea:3d:f7:ea:32,82.235.41.212,RO87WBXB1184851761168909,2025-06-25 06:40:14,472,157,600,1343638,890e293a-00a0-409f-890b-e68598496ae5
Paula Nistor,paulanistor,paulanistor@zzup.ro,2080321137855,2012-06-08,"Strada Eusebiu Dochioiu, Bistrita, 206169",0264 705 670,b5:d6:8e:6e:e2:0c,66.65.193.46,RO37VIMM1312249230448479,2025-06-25 06:40:14,32763,38,752,534004,b6bba74c-fadb-4602-b1f8-5e3e6c05eb04
Iacob Georgescu,iacobgeorgescu,iacobgeorgescu@email.ro,3261119400967,1940-06-09,"Strada Toma, Apahida, 307069",0765 915 061,ed:11:db:f0:29:1d,221.32.50.203,RO94YVEG1457853681443440,2025-06-25 06:40:14,18351,373,233,1534758,fbe3af14-6eb5-4d3e-86fe-4c783158183e
Antonia Ababei,antoniaababei,antoniaababei@gmail.com,1311005265399,1927-07-14,"Intrarea Tabacu, Fagaras, 480748",0785 883 589,68:70:0a:89:1c:d7,165.30.67.14,RO24QLOX5825462022224363,2025-06-25 06:40:14,12685,891,443,1879076,058f1875-ed34-4c06-91f7-448675c239fb
Cezara Gheorghiu,cezaragheorghiu,cezaragheorghiu@acasa.ro,1441109213714,1964-07-20,"Aleea Pop Nr. 260 Bl. 82  Sc. 76 Ap. 812, Bailesti, 384020",0264 230 865,91:5d:ed:33:10:41,182.14.6.78,RO53GETS6489371673856754,2025-06-25 06:40:14,3252,250,60,1639437,2da81965-c3cd-49b1-b0ed-b5f464c8cf61
Doru Preda,dorupreda,dorupreda@post.ro,1771112298965,2000-01-04,"Soseaua Dochioiu Nr. 59 Bl. 26  Sc. 35 Ap. 903, Vicovu de Sus, 477207",0753 653 614,3f:21:6b:9f:93:e0,84.159.90.207,RO93XLHQ0561084170028519,2025-06-25 06:40:14,16186,373,736,1644837,6040b2c7-e997-48e9-aee5-96a136cacf91
Ina Nemeș,inanemeș,inanemeș@zzup.ro,5690828120071,1952-08-21,"Aleea Voinea, Buhusi, 513354",0761 158 876,ec:d6:73:ae:e5:f7,15.40.210.85,RO39LHQV4029176729661948,2025-06-25 06:40:14,34228,359,185,280584,7c05feeb-3af8-4631-90d8-31d760db80da
Alex Voinea,alexvoinea,alexvoinea@post.ro,2790819087918,1922-09-14,"Soseaua Robertina Stoica Nr. 36, Agnita, 925264",0253 037 067,b2:19:1e:93:fb:d5,195.213.177.47,RO43RSTH2228930388618551,2025-06-25 06:40:14,34135,291,751,1403792,c604a90b-a6a7-4ed0-93de-235de2200b8b
Florica Ardelean,floricaardelean,floricaardelean@acasa.ro,4240418245071,1932-02-25,"Bulevardul Tomescu Nr. 765 Bl. 89  Sc. 95 Ap. 492, Techirghiol, 919989",0740 410 595,88:de:40:32:7e:db,79.43.27.63,RO23ZOXH5766936503563665,2025-06-25 06:40:14,34173,913,97,1794327,ca2c03da-f443-4bf1-b3f7-f7cd1e6799f7
Darius Pop,dariuspop,dariuspop@post.ro,6090829372550,1926-07-23,"Drumul Tudor Nr. 769, Dorohoi, 323646",0724 364 172,3f:f9:ed:bd:0e:ee,29.232.225.200,RO17WLIX2671970409494435,2025-06-25 06:40:14,8329,642,258,695967,3aa5d04b-d545-4dd4-a9a6-101af4fe80c2
Silviu Aanei,silviuaanei,silviuaanei@zzup.ro,2200318380066,1998-02-21,"Soseaua Cristea Nr. 65, Sabaoani, 622856",0755 642 691,10:41:17:2c:b0:c8,92.27.65.55,RO10DDRY4437950594016179,2025-06-25 06:40:14,16430,260,734,1897919,4f15f277-e681-4b10-9f9c-58010f0a0bb5
Tinca Aanei,tincaaanei,tincaaanei@gmail.com,5301024017976,1996-05-02,"Strada Giorgiana Ene Nr. 466 Bl. 88  Sc. 41 Ap. 401, Husi, 829282",0249 782 247,27:0e:fd:ed:dd:dc,67.220.198.192,RO42SHRA1874455871082048,2025-06-25 06:40:14,10099,785,418,309737,eb5919ee-1c1d-4607-860c-d4267cf834b8
Petruț Barbu,petruțbarbu,petruțbarbu@141.ro,5710504333125,1970-03-24,"Bulevardul Iustina Tabacu Nr. 90 Bl. 81  Sc. 65 Ap. 868, Cluj-Napoca, 452745",0747 831 931,8f:56:ee:36:45:48,155.185.135.210,RO02EGYM3526578892724400,2025-06-25 06:40:14,26492,576,684,1186104,428124f4-80c9-45ef-af47-b086ee746a5f
Gina Florea,ginaflorea,ginaflorea@zzup.ro,8260912377710,1976-10-18,"Bulevardul Mirona Dinu Nr. 905 Bl. 68  Sc. 45 Ap. 880, Targu Lapus, 202484",0729 903 016,dd:59:a2:f9:1f:2b,109.130.5.23,RO41NSOZ8187981194435508,2025-06-25 06:40:14,24974,406,279,179720,e8e795f1-5a90-461f-9b95-c8284f97f567
Ernest Voinea,ernestvoinea,ernestvoinea@post.ro,4620622255208,1942-02-28,"Drumul Dumitrescu Nr. 67 Bl. 12  Sc. 71 Ap. 220, Teius, 339360",0733 541 226,d4:65:da:dc:1c:7c,172.254.219.145,RO50ICQH7130129815764625,2025-06-25 06:40:14,25413,16,441,1876493,6bb17afe-dbea-4472-a055-e0b540255bb8
Ludmila Stancu,ludmilastancu,ludmilastancu@gmail.com,6840920230747,1976-01-08,"Intrarea Voinea Nr. 41, Vicovu de Jos, 589921",0235 099 805,07:20:50:0d:ec:e6,156.159.117.195,RO24REQS9592035883719027,2025-06-25 06:40:14,22225,157,678,1887412,61a2b027-cdca-49f8-939a-c89196c3eae5
Mărioara Pop,mărioarapop,mărioarapop@zzup.ro,2091025154001,1976-08-10,"Drumul Xenia Toma, Bumbesti-Jiu, 142224",0731 741 363,fc:7d:4d:1d:c9:de,130.70.146.241,RO92SWLQ7800798295286347,2025-06-25 06:40:14,15036,41,594,824016,d8018846-563c-4b70-939a-ff9b01a04edb
Dacian Suciu,daciansuciu,daciansuciu@zzup.ro,7421222142285,1955-09-27,"Strada Mazilescu Nr. 19, Nadlac, 889307",0262 119 815,46:ba:e6:50:64:a7,99.197.31.220,RO31ISFI4720435186226957,2025-06-25 06:40:14,1947,189,297,781582,b85e6353-4f47-428b-b8fd-bcadf65731ca
